Date,Open,High,Low,Close,Adj Close,Volume
2014-06-05,29320.000000,29600.000000,29000.000000,29140.000000,24108.943359,13507050
2014-06-09,29400.000000,29460.000000,28040.000000,28180.000000,23314.689453,22269600
2014-06-10,28420.000000,28760.000000,28100.000000,28720.000000,23761.455078,9214100
2014-06-11,28240.000000,28600.000000,28240.000000,28440.000000,23529.796875,8625750
2014-06-12,28600.000000,28600.000000,28020.000000,28260.000000,23380.875000,12943150
2014-06-13,28040.000000,28080.000000,27260.000000,27340.000000,22619.712891,18589050
2014-06-16,27600.000000,27640.000000,27240.000000,27480.000000,22735.548828,15319950
2014-06-17,27200.000000,27560.000000,27020.000000,27480.000000,22735.548828,13476750
2014-06-18,27460.000000,27520.000000,27120.000000,27160.000000,22470.791016,11044350
2014-06-19,26900.000000,26980.000000,26400.000000,26460.000000,21891.646484,22339700
2014-06-20,26600.000000,26600.000000,25920.000000,26020.000000,21527.611328,23902650
2014-06-23,26420.000000,26640.000000,26320.000000,26440.000000,21875.097656,12488250
2014-06-24,26800.000000,27080.000000,26640.000000,26900.000000,22255.687500,11890850
2014-06-25,26600.000000,26660.000000,26360.000000,26400.000000,21842.007813,10231900
2014-06-26,26180.000000,26860.000000,26140.000000,26500.000000,21924.740234,12765300
2014-06-27,26140.000000,26380.000000,26120.000000,26220.000000,21701.269531,8953050
2014-06-30,26200.000000,26480.000000,26180.000000,26440.000000,21883.359375,8881050
2014-07-01,26160.000000,26280.000000,26020.000000,26200.000000,21684.720703,8725400
2014-07-02,26340.000000,26620.000000,26120.000000,26600.000000,22015.783203,11139250
2014-07-03,26720.000000,26720.000000,26320.000000,26360.000000,21817.142578,8543050
2014-07-04,26440.000000,26520.000000,26060.000000,26120.000000,21618.503906,5978850
2014-07-07,25820.000000,26020.000000,25800.000000,25840.000000,21386.763672,9437050
2014-07-08,25880.000000,26380.000000,25740.000000,25900.000000,21436.416016,12073200
2014-07-09,25740.000000,26160.000000,25660.000000,26160.000000,21651.615234,11829900
2014-07-10,26160.000000,26220.000000,26040.000000,26120.000000,21618.503906,8960200
2014-07-11,26000.000000,26040.000000,25640.000000,25680.000000,21254.333984,10779600
2014-07-14,25960.000000,26000.000000,25720.000000,25720.000000,21287.441406,7082150
2014-07-15,26000.000000,26460.000000,25940.000000,26400.000000,21850.253906,11976050
2014-07-16,26260.000000,26460.000000,26220.000000,26420.000000,21866.804688,9114200
2014-07-17,26520.000000,26700.000000,26400.000000,26600.000000,22015.783203,10922700
2014-07-18,26300.000000,26860.000000,26280.000000,26860.000000,22230.976563,9742650
2014-07-21,26980.000000,27200.000000,26860.000000,27060.000000,22396.507813,8059950
2014-07-22,26960.000000,27160.000000,26900.000000,26960.000000,22313.744141,6300950
2014-07-23,27080.000000,27140.000000,26700.000000,26760.000000,22148.208984,6417300
2014-07-24,27000.000000,27160.000000,26620.000000,27100.000000,22429.613281,8051700
2014-07-25,26920.000000,27100.000000,26700.000000,27100.000000,22429.613281,8790150
2014-07-28,27100.000000,27340.000000,26880.000000,27160.000000,22479.271484,8992550
2014-07-29,27100.000000,27760.000000,27060.000000,27720.000000,22942.761719,12809300
2014-07-30,27760.000000,28160.000000,27480.000000,27900.000000,23091.740234,17359450
2014-07-31,27480.000000,27700.000000,26720.000000,26860.000000,22230.976563,24351350
2014-08-01,26100.000000,26560.000000,25840.000000,25840.000000,21386.763672,28231050
2014-08-04,26000.000000,26340.000000,25820.000000,26340.000000,21800.593750,12066750
2014-08-05,26020.000000,26420.000000,26000.000000,26320.000000,21784.031250,8626450
2014-08-06,26120.000000,26320.000000,25900.000000,26000.000000,21519.185547,10830100
2014-08-07,26000.000000,26040.000000,25700.000000,25800.000000,21353.654297,9527250
2014-08-08,25680.000000,25700.000000,24960.000000,25000.000000,20691.527344,20621450
2014-08-11,25500.000000,25640.000000,25140.000000,25400.000000,21022.591797,18619250
2014-08-12,25400.000000,25880.000000,25240.000000,25320.000000,20956.376953,8995700
2014-08-13,25500.000000,25500.000000,24960.000000,25280.000000,20923.271484,12845000
2014-08-14,25480.000000,25640.000000,25080.000000,25220.000000,20873.607422,10447350
2014-08-18,25580.000000,25600.000000,25000.000000,25000.000000,20691.527344,10518950
2014-08-19,25280.000000,25460.000000,25060.000000,25080.000000,20757.738281,10044400
2014-08-20,25280.000000,25420.000000,25020.000000,25220.000000,20873.607422,9430600
2014-08-21,25100.000000,25220.000000,24620.000000,24700.000000,20443.226563,17105400
2014-08-22,24900.000000,24940.000000,24700.000000,24940.000000,20641.869141,8407650
2014-08-25,24620.000000,24620.000000,24420.000000,24560.000000,20327.353516,11577200
2014-08-26,24700.000000,24700.000000,24420.000000,24440.000000,20228.031250,10719450
2014-08-27,24460.000000,24740.000000,24440.000000,24600.000000,20360.462891,12171000
2014-08-28,25160.000000,25160.000000,24720.000000,24840.000000,20559.103516,10311850
2014-08-29,24760.000000,24760.000000,24560.000000,24680.000000,20426.679688,14558250
2014-09-01,24720.000000,24740.000000,24480.000000,24520.000000,20294.251953,5664050
2014-09-02,24420.000000,24500.000000,23880.000000,23880.000000,19764.544922,15899600
2014-09-03,24000.000000,24000.000000,23600.000000,23780.000000,19681.781250,21238750
2014-09-04,24200.000000,24320.000000,24040.000000,24200.000000,20029.400391,12099950
2014-09-05,24300.000000,24320.000000,23900.000000,24020.000000,19880.417969,10770400
2014-09-11,24000.000000,24140.000000,23840.000000,23840.000000,19731.441406,23309200
2014-09-12,24000.000000,24160.000000,24000.000000,24020.000000,19880.417969,10872350
2014-09-15,24140.000000,24160.000000,23920.000000,24000.000000,19863.867188,7161500
2014-09-16,24160.000000,24300.000000,24020.000000,24120.000000,19963.187500,7092400
2014-09-17,24140.000000,24520.000000,24140.000000,24520.000000,20294.251953,7545750
2014-09-18,24600.000000,24600.000000,24080.000000,24200.000000,20029.400391,9476750
2014-09-19,24460.000000,24460.000000,24120.000000,24200.000000,20029.400391,13435050
2014-09-22,24080.000000,24080.000000,23600.000000,23760.000000,19665.228516,16022100
2014-09-23,23560.000000,23700.000000,23220.000000,23220.000000,19218.291016,19541400
2014-09-24,23040.000000,23220.000000,22820.000000,23000.000000,19036.205078,15789200
2014-09-25,23240.000000,23320.000000,22940.000000,23120.000000,19135.521484,19414500
2014-09-26,23040.000000,23700.000000,22960.000000,23700.000000,19615.568359,12413550
2014-09-29,23860.000000,24000.000000,23400.000000,23900.000000,19781.091797,9401000
2014-09-30,23700.000000,23760.000000,23300.000000,23680.000000,19599.011719,12379300
2014-10-01,23480.000000,23660.000000,23120.000000,23120.000000,19135.521484,11929800
2014-10-02,23300.000000,23300.000000,22820.000000,22820.000000,18887.224609,12732750
2014-10-06,22900.000000,23120.000000,22760.000000,23020.000000,19052.757813,21252900
2014-10-07,23240.000000,23720.000000,23240.000000,23240.000000,19234.841797,10149150
2014-10-08,22840.000000,23020.000000,22480.000000,22600.000000,18705.138672,14720550
2014-10-10,22000.000000,22280.000000,21980.000000,22100.000000,18291.310547,21837450
2014-10-13,21640.000000,22540.000000,21560.000000,22160.000000,18340.970703,11344750
2014-10-14,22540.000000,22920.000000,22400.000000,22540.000000,18655.476563,16572550
2014-10-15,22560.000000,22900.000000,22400.000000,22500.000000,18622.376953,14143600
2014-10-16,22320.000000,22420.000000,22080.000000,22300.000000,18456.839844,15148300
2014-10-17,22120.000000,22300.000000,21740.000000,21780.000000,18026.457031,16281750
2014-10-20,22300.000000,22340.000000,22020.000000,22120.000000,18307.863281,9476750
2014-10-21,21880.000000,22000.000000,21620.000000,21660.000000,17927.136719,11766050
2014-10-22,21940.000000,22080.000000,21800.000000,22080.000000,18274.748047,11127700
2014-10-23,22260.000000,22260.000000,21800.000000,21880.000000,18109.222656,8505900
2014-10-24,22060.000000,22240.000000,21840.000000,22240.000000,18407.179688,8378450
2014-10-27,22020.000000,22220.000000,21740.000000,21900.000000,18125.777344,8388600
2014-10-28,21800.000000,22000.000000,21720.000000,21820.000000,18059.560547,6243850
2014-10-29,22000.000000,22600.000000,21800.000000,22600.000000,18705.138672,13726100
2014-10-30,22580.000000,23660.000000,22300.000000,23620.000000,19549.355469,24566950
2014-10-31,23960.000000,25000.000000,23700.000000,24880.000000,20592.207031,38623150
2014-11-03,25000.000000,25040.000000,24320.000000,24700.000000,20443.226563,13475800
2014-11-04,24380.000000,24840.000000,24100.000000,24340.000000,20145.267578,13000300
2014-11-05,24300.000000,24500.000000,23880.000000,24040.000000,19896.974609,10162150
2014-11-06,23960.000000,24200.000000,23860.000000,24080.000000,19930.076172,8570150
2014-11-07,24360.000000,24360.000000,23900.000000,24120.000000,19963.187500,6030200
2014-11-10,24520.000000,25380.000000,24440.000000,25360.000000,20989.482422,19202900
2014-11-11,25100.000000,25220.000000,24540.000000,24620.000000,20377.011719,12141400
2014-11-12,24620.000000,24680.000000,24380.000000,24600.000000,20360.462891,9079600
2014-11-13,24560.000000,24640.000000,23980.000000,24000.000000,19863.867188,11547150
2014-11-14,24020.000000,24020.000000,23600.000000,23880.000000,19764.544922,10621750
2014-11-17,23800.000000,24400.000000,23640.000000,24100.000000,19946.630859,9693950
2014-11-18,24400.000000,24540.000000,24300.000000,24400.000000,20194.929688,10754700
2014-11-19,24760.000000,24760.000000,24240.000000,24360.000000,20161.822266,12502750
2014-11-20,24120.000000,24400.000000,24120.000000,24200.000000,20029.400391,10024150
2014-11-21,24380.000000,24520.000000,24340.000000,24460.000000,20244.589844,12336350
2014-11-24,24940.000000,24960.000000,24200.000000,24400.000000,20194.929688,10284300
2014-11-25,24480.000000,24480.000000,23800.000000,23800.000000,19698.332031,17811050
2014-11-26,23800.000000,24220.000000,23640.000000,24020.000000,19880.417969,12287900
2014-11-27,25460.000000,26020.000000,25280.000000,25280.000000,20923.271484,44377800
2014-11-28,25900.000000,25920.000000,25480.000000,25740.000000,21303.994141,9844550
2014-12-01,25880.000000,25960.000000,25740.000000,25900.000000,21436.416016,12866850
2014-12-02,25900.000000,25900.000000,25320.000000,25900.000000,21436.416016,9222700
2014-12-03,26000.000000,26020.000000,25900.000000,25960.000000,21486.083984,9735500
2014-12-04,26040.000000,26060.000000,25960.000000,26000.000000,21519.185547,8871350
2014-12-05,26280.000000,26280.000000,26000.000000,26040.000000,21552.296875,5637800
2014-12-08,26060.000000,26420.000000,26040.000000,26380.000000,21833.699219,7916550
2014-12-09,26380.000000,27140.000000,26380.000000,26980.000000,22330.294922,13553100
2014-12-10,26920.000000,26920.000000,26340.000000,26340.000000,21800.593750,15977800
2014-12-11,26340.000000,26380.000000,25880.000000,26100.000000,21601.951172,20490850
2014-12-12,26060.000000,26080.000000,25480.000000,25720.000000,21287.441406,14397250
2014-12-15,25600.000000,25600.000000,25200.000000,25460.000000,21072.251953,14337950
2014-12-16,25400.000000,25780.000000,25360.000000,25580.000000,21171.566406,12894750
2014-12-17,25580.000000,25660.000000,25060.000000,25320.000000,20956.376953,13088650
2014-12-18,25320.000000,25580.000000,25040.000000,25320.000000,20956.376953,11808250
2014-12-19,25880.000000,26560.000000,25740.000000,26560.000000,21982.679688,18356500
2014-12-22,26900.000000,26940.000000,26360.000000,26900.000000,22264.083984,17943850
2014-12-23,26920.000000,26980.000000,26740.000000,26780.000000,22164.759766,10976350
2014-12-24,26780.000000,26860.000000,26780.000000,26860.000000,22230.976563,6257000
2014-12-26,26860.000000,27100.000000,26860.000000,27040.000000,22379.951172,11488100
2014-12-29,26900.000000,26940.000000,26580.000000,26580.000000,22321.167969,9637450
2014-12-30,26600.000000,26700.000000,26420.000000,26540.000000,22287.582031,10649100
2015-01-02,26800.000000,26800.000000,26540.000000,26600.000000,22337.966797,8774950
2015-01-05,26720.000000,26720.000000,26260.000000,26660.000000,22388.353516,10139500
2015-01-06,26300.000000,26340.000000,25760.000000,25900.000000,21750.123047,15235500
2015-01-07,25880.000000,26220.000000,25640.000000,26140.000000,21951.671875,14322750
2015-01-08,26780.000000,26780.000000,26200.000000,26280.000000,22069.238281,14477600
2015-01-09,26280.000000,26440.000000,26280.000000,26280.000000,22069.238281,9312400
2015-01-12,26260.000000,26380.000000,26020.000000,26320.000000,22102.830078,8325400
2015-01-13,26280.000000,26800.000000,26000.000000,26780.000000,22489.125000,12293400
2015-01-14,26780.000000,27100.000000,26700.000000,26900.000000,22589.900391,14332250
2015-01-15,26900.000000,26980.000000,26580.000000,26680.000000,22405.142578,14103900
2015-01-16,26680.000000,26680.000000,26260.000000,26320.000000,22102.830078,13568500
2015-01-19,26580.000000,26980.000000,26400.000000,26860.000000,22556.306641,6672950
2015-01-20,27000.000000,27440.000000,26900.000000,27440.000000,23043.375000,13278050
2015-01-21,27340.000000,27900.000000,27200.000000,27900.000000,23429.671875,16612650
2015-01-22,27960.000000,27980.000000,27560.000000,27560.000000,23144.146484,17957700
2015-01-23,28000.000000,28000.000000,27540.000000,27720.000000,23278.511719,12858750
2015-01-26,27500.000000,27900.000000,27280.000000,27780.000000,23328.898438,10153500
2015-01-27,27500.000000,28000.000000,27480.000000,28000.000000,23513.644531,9957200
2015-01-28,27720.000000,27800.000000,27480.000000,27560.000000,23144.146484,10831500
2015-01-29,27360.000000,27900.000000,27140.000000,27200.000000,22841.824219,13702250
2015-01-30,27200.000000,27540.000000,27200.000000,27300.000000,22925.810547,16110000
2015-02-02,27300.000000,27540.000000,27120.000000,27360.000000,22976.191406,10521000
2015-02-03,27600.000000,27600.000000,27180.000000,27320.000000,22942.599609,5654400
2015-02-04,27500.000000,27620.000000,27180.000000,27180.000000,22825.033203,9328900
2015-02-05,27180.000000,27380.000000,26920.000000,27160.000000,22808.236328,6770400
2015-02-06,26920.000000,27480.000000,26720.000000,27440.000000,23043.375000,8005050
2015-02-09,27200.000000,27980.000000,27140.000000,27900.000000,23429.671875,8693500
2015-02-10,28000.000000,28000.000000,27540.000000,27560.000000,23144.146484,6519350
2015-02-11,27480.000000,27480.000000,27080.000000,27100.000000,22757.853516,9973800
2015-02-12,26800.000000,27160.000000,26620.000000,26880.000000,22573.099609,10748200
2015-02-13,27200.000000,27220.000000,26900.000000,27220.000000,22858.625000,6522900
2015-02-16,27360.000000,27480.000000,27220.000000,27480.000000,23076.968750,6226500
2015-02-17,27480.000000,27540.000000,27280.000000,27540.000000,23127.355469,5745000
2015-02-23,27560.000000,27800.000000,27320.000000,27340.000000,22959.398438,15301800
2015-02-24,27700.000000,27780.000000,27280.000000,27340.000000,22959.398438,10863250
2015-02-25,27600.000000,27700.000000,27460.000000,27580.000000,23160.943359,8374250
2015-02-26,27580.000000,27600.000000,27360.000000,27500.000000,23093.759766,8179150
2015-02-27,27500.000000,27520.000000,27140.000000,27140.000000,22791.445313,13009400
2015-03-02,27500.000000,28460.000000,27340.000000,28460.000000,23899.943359,21805600
2015-03-03,28700.000000,28740.000000,28120.000000,28360.000000,23815.972656,13748800
2015-03-04,28220.000000,28800.000000,28200.000000,28740.000000,24135.076172,11603100
2015-03-05,28780.000000,28860.000000,28340.000000,28440.000000,23883.148438,9615600
2015-03-06,28280.000000,28980.000000,28120.000000,28840.000000,24219.062500,11733500
2015-03-09,28800.000000,28800.000000,28400.000000,28400.000000,23849.558594,7814600
2015-03-10,28680.000000,28860.000000,28400.000000,28420.000000,23866.355469,10419850
2015-03-11,28380.000000,29580.000000,28360.000000,29480.000000,24756.513672,21108650
2015-03-12,29200.000000,29460.000000,28940.000000,28940.000000,24303.033203,19153200
2015-03-13,29220.000000,29580.000000,29100.000000,29140.000000,24470.990234,9413100
2015-03-16,29160.000000,29740.000000,29100.000000,29400.000000,24689.328125,8974550
2015-03-17,29400.000000,30000.000000,29200.000000,29940.000000,25142.808594,13661150
2015-03-18,29920.000000,30120.000000,29720.000000,30060.000000,25243.585938,12464350
2015-03-19,30200.000000,30200.000000,29400.000000,29400.000000,24689.328125,13225800
2015-03-20,29500.000000,29600.000000,29200.000000,29280.000000,24588.560547,12704950
2015-03-23,29240.000000,29480.000000,29160.000000,29340.000000,24638.943359,8122900
2015-03-24,29100.000000,29560.000000,29100.000000,29520.000000,24790.105469,9113150
2015-03-25,29740.000000,29760.000000,29440.000000,29700.000000,24941.261719,9369050
2015-03-26,29000.000000,29120.000000,28420.000000,28420.000000,23866.355469,21005950
2015-03-27,28300.000000,28960.000000,28300.000000,28420.000000,23866.355469,16065800
2015-03-30,28500.000000,28680.000000,28240.000000,28560.000000,23983.925781,8955500
2015-03-31,28980.000000,29040.000000,28600.000000,28820.000000,24202.265625,9842650
2015-04-01,28740.000000,28740.000000,28400.000000,28460.000000,23899.943359,7266050
2015-04-02,28680.000000,28800.000000,28460.000000,28680.000000,24084.693359,6903400
2015-04-03,28680.000000,28800.000000,28400.000000,28680.000000,24084.693359,6270150
2015-04-06,28860.000000,29800.000000,28700.000000,29400.000000,24689.328125,10582600
2015-04-07,29560.000000,29700.000000,29240.000000,29240.000000,24554.970703,9526050
2015-04-08,29400.000000,29700.000000,29200.000000,29580.000000,24840.492188,7773400
2015-04-09,29400.000000,29780.000000,29400.000000,29660.000000,24907.669922,9107550
2015-04-10,29600.000000,29880.000000,29560.000000,29800.000000,25025.240234,9960100
2015-04-13,29580.000000,29820.000000,29360.000000,29580.000000,24840.492188,10293300
2015-04-14,29700.000000,29700.000000,29300.000000,29480.000000,24756.513672,9429750
2015-04-15,29200.000000,29400.000000,28540.000000,28920.000000,24286.244141,13551050
2015-04-16,29240.000000,29540.000000,28940.000000,29540.000000,24806.896484,10762350
2015-04-17,29540.000000,29560.000000,28940.000000,29000.000000,24353.419922,10172300
2015-04-20,28920.000000,28960.000000,28460.000000,28600.000000,24017.515625,12394900
2015-04-21,28420.000000,28900.000000,28400.000000,28880.000000,24252.650391,11852650
2015-04-22,28880.000000,29460.000000,28720.000000,29220.000000,24538.175781,12655550
2015-04-23,29400.000000,29400.000000,28800.000000,29020.000000,24370.218750,9245150
2015-04-24,28980.000000,29100.000000,28000.000000,28200.000000,23681.599609,19089900
2015-04-27,28200.000000,28220.000000,27500.000000,27900.000000,23429.671875,16517150
2015-04-28,27800.000000,28000.000000,27180.000000,27320.000000,22942.599609,15697300
2015-04-29,27340.000000,27880.000000,27280.000000,27700.000000,23261.712891,10895650
2015-04-30,27700.000000,28360.000000,27580.000000,28200.000000,23681.599609,18352850
2015-05-04,28140.000000,28460.000000,27940.000000,28000.000000,23513.644531,8283700
2015-05-06,27800.000000,27820.000000,27120.000000,27240.000000,22875.421875,13270500
2015-05-07,27240.000000,27500.000000,27080.000000,27400.000000,23009.785156,10257400
2015-05-08,27320.000000,27400.000000,26760.000000,26760.000000,22472.328125,9488100
2015-05-11,27200.000000,27200.000000,26720.000000,26720.000000,22438.734375,9640450
2015-05-12,26900.000000,27060.000000,26480.000000,26620.000000,22354.761719,10633200
2015-05-13,26980.000000,26980.000000,26520.000000,26660.000000,22388.353516,9877250
2015-05-14,26820.000000,26860.000000,26560.000000,26800.000000,22505.921875,8488500
2015-05-15,27100.000000,27120.000000,26420.000000,26520.000000,22270.781250,8922350
2015-05-18,26700.000000,26700.000000,26180.000000,26400.000000,22170.011719,9626850
2015-05-19,26420.000000,27100.000000,26140.000000,26760.000000,22472.328125,8680900
2015-05-20,26980.000000,27400.000000,26820.000000,27320.000000,22942.599609,10291450
2015-05-21,27420.000000,27440.000000,26880.000000,27040.000000,22707.466797,7210600
2015-05-22,27060.000000,27060.000000,26700.000000,27000.000000,22673.875000,8195800
2015-05-26,27320.000000,27380.000000,26720.000000,27240.000000,22875.421875,10034150
2015-05-27,27200.000000,27320.000000,26260.000000,26280.000000,22069.238281,17265450
2015-05-28,26340.000000,26420.000000,26020.000000,26180.000000,21985.261719,15048150
2015-05-29,26400.000000,26420.000000,25940.000000,26140.000000,21951.671875,17380750
2015-06-01,26000.000000,26020.000000,25760.000000,25820.000000,21682.941406,10921950
2015-06-02,26000.000000,26060.000000,25760.000000,26060.000000,21884.488281,8757550
2015-06-03,26060.000000,26320.000000,25300.000000,25460.000000,21380.625000,11769400
2015-06-04,26300.000000,26820.000000,26100.000000,26740.000000,22455.537109,19411950
2015-06-05,26500.000000,27100.000000,26400.000000,26820.000000,22522.716797,9828150
2015-06-08,26900.000000,26940.000000,26260.000000,26280.000000,22069.238281,10118950
2015-06-09,26000.000000,26200.000000,25360.000000,25640.000000,21531.789063,13735250
2015-06-10,25640.000000,25880.000000,25240.000000,25240.000000,21195.875000,12501700
2015-06-11,25260.000000,25480.000000,25060.000000,25140.000000,21111.894531,15314050
2015-06-12,25560.000000,25740.000000,25280.000000,25540.000000,21447.804688,11741500
2015-06-15,25100.000000,25480.000000,25100.000000,25400.000000,21330.238281,8067800
2015-06-16,25400.000000,25480.000000,24900.000000,25100.000000,21078.302734,12767600
2015-06-17,25000.000000,25320.000000,24800.000000,25080.000000,21061.511719,9452300
2015-06-18,25180.000000,25580.000000,25020.000000,25300.000000,21246.257813,8247600
2015-06-19,25320.000000,25560.000000,25200.000000,25320.000000,21263.056641,7094750
2015-06-22,25820.000000,25920.000000,25520.000000,25620.000000,21514.986328,6370900
2015-06-23,26180.000000,26560.000000,25820.000000,26420.000000,22186.806641,10159000
2015-06-24,26000.000000,26220.000000,25820.000000,26040.000000,21867.697266,10198000
2015-06-25,25800.000000,26060.000000,25380.000000,25380.000000,21313.439453,10695800
2015-06-26,25040.000000,25800.000000,25040.000000,25560.000000,21464.601563,10347500
2015-06-29,25380.000000,25700.000000,25120.000000,25620.000000,21531.835938,11519950
2015-06-30,25520.000000,25700.000000,25320.000000,25360.000000,21313.328125,9870350
2015-07-01,25360.000000,26040.000000,25180.000000,25900.000000,21767.156250,8324900
2015-07-02,25720.000000,26080.000000,25700.000000,25980.000000,21834.386719,8223000
2015-07-03,25740.000000,25880.000000,25340.000000,25360.000000,21313.328125,7130200
2015-07-06,25060.000000,25200.000000,24460.000000,24600.000000,20674.595703,10099950
2015-07-07,24400.000000,25180.000000,24400.000000,24800.000000,20842.683594,12478250
2015-07-08,24800.000000,25020.000000,24640.000000,24780.000000,20825.875000,11780950
2015-07-09,24600.000000,25300.000000,24520.000000,25300.000000,21262.896484,14030500
2015-07-10,25140.000000,25320.000000,24960.000000,25180.000000,21162.044922,9573400
2015-07-13,25000.000000,25440.000000,24900.000000,25320.000000,21279.710938,7672050
2015-07-14,25300.000000,25400.000000,24420.000000,24500.000000,20590.556641,19989700
2015-07-15,24500.000000,24760.000000,24480.000000,24700.000000,20758.640625,8370650
2015-07-16,24460.000000,25740.000000,24460.000000,25640.000000,21548.650391,11173450
2015-07-17,26000.000000,26220.000000,25560.000000,26100.000000,21935.240234,14861650
2015-07-20,25820.000000,26080.000000,25460.000000,25500.000000,21430.986328,6446400
2015-07-21,25500.000000,25540.000000,24940.000000,25260.000000,21229.281250,9702750
2015-07-22,24880.000000,25200.000000,24700.000000,25060.000000,21061.193359,13416150
2015-07-23,24880.000000,25060.000000,24680.000000,24680.000000,20741.833984,10448250
2015-07-24,24540.000000,24760.000000,24480.000000,24580.000000,20657.787109,9829200
2015-07-27,24580.000000,24940.000000,24560.000000,24600.000000,20674.595703,12152000
2015-07-28,24480.000000,25020.000000,24380.000000,24600.000000,20674.595703,13381350
2015-07-29,25000.000000,25500.000000,24620.000000,25260.000000,21229.281250,13734450
2015-07-30,25160.000000,25200.000000,24300.000000,24300.000000,20422.464844,15419600
2015-07-31,24400.000000,24440.000000,23500.000000,23700.000000,19918.210938,19579450
2015-08-03,23680.000000,23680.000000,23320.000000,23500.000000,19750.121094,9844550
2015-08-04,23500.000000,23740.000000,23400.000000,23640.000000,19867.785156,12844350
2015-08-05,23640.000000,23640.000000,23160.000000,23180.000000,19481.189453,12802500
2015-08-06,23100.000000,23120.000000,22300.000000,22300.000000,18741.607422,20199050
2015-08-07,22400.000000,22740.000000,22300.000000,22720.000000,19094.587891,13787100
2015-08-10,22800.000000,22840.000000,22600.000000,22820.000000,19178.632813,5722500
2015-08-11,23020.000000,23580.000000,22960.000000,23140.000000,19447.570313,11664300
2015-08-12,23000.000000,23280.000000,22800.000000,23080.000000,19397.138672,11154000
2015-08-13,23060.000000,23060.000000,22760.000000,22800.000000,19161.822266,7520550
2015-08-14,22800.000000,22800.000000,22800.000000,22800.000000,19161.822266,0
2015-08-17,22800.000000,22820.000000,22080.000000,22080.000000,18556.708984,11360850
2015-08-18,22360.000000,22820.000000,22340.000000,22620.000000,19010.544922,11583600
2015-08-19,23380.000000,23520.000000,22820.000000,23080.000000,19397.138672,20070750
2015-08-20,23260.000000,23420.000000,22600.000000,22780.000000,19145.015625,10805950
2015-08-21,21980.000000,22560.000000,21920.000000,22020.000000,18506.285156,20442550
2015-08-24,21760.000000,22300.000000,20660.000000,21580.000000,18136.494141,22429600
2015-08-25,21580.000000,22140.000000,21340.000000,21580.000000,18136.494141,19625950
2015-08-26,21360.000000,21480.000000,21000.000000,21340.000000,17934.792969,27947600
2015-08-27,21640.000000,21720.000000,21260.000000,21340.000000,17934.792969,24769400
2015-08-28,21720.000000,21720.000000,21460.000000,21620.000000,18170.111328,23111150
2015-08-31,21420.000000,21780.000000,21040.000000,21780.000000,18304.578125,20415450
2015-09-01,21780.000000,21960.000000,21620.000000,21700.000000,18237.349609,12018600
2015-09-02,21380.000000,21900.000000,21300.000000,21800.000000,18321.390625,15634150
2015-09-03,22040.000000,22500.000000,21860.000000,22440.000000,18859.265625,15200350
2015-09-04,22440.000000,22880.000000,22360.000000,22580.000000,18976.923828,12570650
2015-09-07,22580.000000,22580.000000,22100.000000,22240.000000,18691.179688,9590250
2015-09-08,22260.000000,22720.000000,22120.000000,22620.000000,19010.544922,9116500
2015-09-09,22920.000000,22940.000000,22720.000000,22940.000000,19279.484375,12968800
2015-09-10,22600.000000,22780.000000,22360.000000,22680.000000,19060.966797,18128400
2015-09-11,22520.000000,22660.000000,22300.000000,22300.000000,18741.607422,10208350
2015-09-14,22400.000000,22480.000000,22200.000000,22480.000000,18892.880859,8353650
2015-09-15,22280.000000,22560.000000,22260.000000,22460.000000,18876.078125,11647800
2015-09-16,22420.000000,23140.000000,22420.000000,23040.000000,19363.525391,17188150
2015-09-17,23060.000000,23140.000000,22880.000000,23140.000000,19447.570313,13698000
2015-09-18,22900.000000,23840.000000,22700.000000,23800.000000,20002.251953,21813500
2015-09-21,23260.000000,23460.000000,23000.000000,23000.000000,19329.908203,10267950
2015-09-22,22860.000000,23000.000000,22600.000000,22900.000000,19245.867188,12533750
2015-09-23,22880.000000,22880.000000,22500.000000,22620.000000,19010.544922,9882450
2015-09-24,22520.000000,22700.000000,22500.000000,22520.000000,18926.498047,6636050
2015-09-25,22400.000000,22500.000000,22180.000000,22240.000000,18691.179688,10458000
2015-09-30,22000.000000,22680.000000,21800.000000,22680.000000,19060.966797,22946800
2015-10-01,22800.000000,22900.000000,22420.000000,22680.000000,19060.966797,12052050
2015-10-02,22240.000000,22660.000000,22240.000000,22380.000000,18808.841797,13715100
2015-10-05,22380.000000,22620.000000,22300.000000,22300.000000,18741.607422,12096750
2015-10-06,22600.000000,23100.000000,22540.000000,23020.000000,19346.716797,19149350
2015-10-07,23960.000000,25040.000000,23720.000000,25020.000000,21027.576172,39975100
2015-10-08,25000.000000,25580.000000,25000.000000,25400.000000,21346.941406,28533850
2015-10-12,25200.000000,25260.000000,24940.000000,25200.000000,21178.855469,18948700
2015-10-13,25200.000000,25440.000000,24960.000000,25040.000000,21044.392578,9900000
2015-10-14,24960.000000,25200.000000,24740.000000,25080.000000,21078.007813,8752550
2015-10-15,24880.000000,25640.000000,24860.000000,25380.000000,21330.132813,12425150
2015-10-16,25300.000000,25380.000000,25180.000000,25300.000000,21262.896484,7198400
2015-10-19,25140.000000,25300.000000,24980.000000,25120.000000,21111.621094,5853500
2015-10-20,25200.000000,25460.000000,25120.000000,25320.000000,21279.710938,7517350
